"id","case_number","date","block","iucr","primary_type","description","location_description","arrest","domestic","beat","district","ward","community_area","fbi_code","x_coordinate","y_coordinate","year","updated_on","latitude","longitude","location"
"13636866","JH475706","2024-10-20T15:27:00.000","073XX S LANGLEY AVE","502P","OTHER OFFENSE","FALSE / STOLEN / ALTERED TRP","STREET","false","false","0323","003","6","69","26","1182166","1856431","2024","2024-10-28T15:40:58.000","41.761266794","-87.607907089","
,  
(41.761266794, -87.607907089)"
"13636782","JH475753","2024-10-20T15:26:00.000","040XX W 21ST ST","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","ALLEY","true","false","1012","010","24","29","15","1149767","1889785","2024","2024-10-28T15:40:58.000","41.853483443","-87.725788701","
,  
(41.853483443, -87.725788701)"
"13642643","JH482730","2024-10-20T15:22:00.000","025XX N NARRAGANSETT AVE","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","2512","025","36","19","06","1133315","1916277","2024","2024-10-28T15:40:58.000","41.926484632","-87.785553657","
,  
(41.926484632, -87.785553657)"
"13638240","JH476447","2024-10-20T15:20:00.000","0000X E RANDOLPH ST","0890","THEFT","FROM BUILDING","RESTAURANT","false","false","0111","001","34","32","06","1176893","1901295","2024","2024-10-28T15:40:58.000","41.884497778","-87.625878988","
,  
(41.884497778, -87.625878988)"
"13637182","JH475926","2024-10-20T15:20:00.000","011XX W JACKSON BLVD","0460","BATTERY","SIMPLE","OTHER (SPECIFY)","false","false","1232","012","27","28","08B","1168796","1898794","2024","2024-10-28T15:40:58.000","41.877814172","-87.655684548","
,  
(41.877814172, -87.655684548)"
"13636929","JH475777","2024-10-20T15:19:00.000","070XX S CRANDON AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0331","003","5","43","08B","1192539","1858812","2024","2024-10-28T15:40:58.000","41.767554109","-87.569812396","
,  
(41.767554109, -87.569812396)"
"13637026","JH475726","2024-10-20T15:19:00.000","065XX S STONY ISLAND AVE","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","SIDEWALK","true","false","0321","003","5","42","15","1188017","1861731","2024","2024-10-28T15:40:58.000","41.775673048","-87.586294296","
,  
(41.775673048, -87.586294296)"
"13636915","JH475694","2024-10-20T15:12:00.000","006XX W 111TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","RESIDENCE","false","false","2233","022","21","49","04B","1173849","1831264","2024","2024-10-28T15:40:58.000","41.692393516","-87.639133252","
,  
(41.692393516, -87.639133252)"
"13636808","JH475837","2024-10-20T15:02:00.000","011XX W JACKSON BLVD","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","1232","012","34","28","06","1168933","1898798","2024","2024-10-28T15:40:58.000","41.877822179","-87.655181405","
,  
(41.877822179, -87.655181405)"
"13637043","JH476086","2024-10-20T15:00:00.000","009XX W BELMONT AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","HOTEL / MOTEL","false","false","1933","019","44","6","14","1169465","1921437","2024","2024-10-28T15:40:58.000","41.939933359","-87.652568317","
,  
(41.939933359, -87.652568317)"
"13636758","JH475841","2024-10-20T15:00:00.000","082XX S GREEN ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET","false","true","0613","006","17","71","08B","1172072","1850285","2024","2024-10-28T15:40:58.000","41.744629014","-87.645082421","
,  
(41.744629014, -87.645082421)"
"13637571","JH476616","2024-10-20T15:00:00.000","047XX W 63RD ST","0530","ASSAULT","AGGRAVATED - OTHER DANGEROUS WEAPON","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0813","008","13","64","04A","1145657","1862409","2024","2024-10-28T15:40:58.000","41.778438407","-87.741565994","
,  
(41.778438407, -87.741565994)"
"13636969","JH475708","2024-10-20T15:00:00.000","007XX N MICHIGAN AVE","0860","THEFT","RETAIL THEFT","COMMERCIAL / BUSINESS OFFICE","true","false","1834","018","2","8","06","1177303","1905177","2024","2024-10-28T15:40:58.000","41.895140898","-87.624255632","
,  
(41.895140898, -87.624255632)"
"13643406","JH483742","2024-10-20T15:00:00.000","027XX N TROY ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","1411","014","35","22","14",,,"2024","2024-10-28T15:40:58.000",,,
"13636766","JH475799","2024-10-20T15:00:00.000","042XX N BROADWAY","0496","BATTERY","AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT","APARTMENT","true","true","1915","019","46","3","04B","1169166","1928428","2024","2024-10-28T15:40:58.000","41.959123447","-87.653463411","
,  
(41.959123447, -87.653463411)"
"13637472","JH476547","2024-10-20T15:00:00.000","019XX N HERMITAGE AVE","1220","DECEPTIVE PRACTICE","THEFT OF LOST / MISLAID PROPERTY","CTA BUS","false","false","1433","014","32","22","11","1164378","1912860","2024","2024-10-28T15:40:58.000","41.916506896","-87.671507882","
,  
(41.916506896, -87.671507882)"
"13637458","JH476546","2024-10-20T15:00:00.000","045XX W BELMONT AVE","0810","THEFT","OVER $500","PARK PROPERTY","false","false","1731","017","30","16","06","1145319","1920882","2024","2024-10-28T15:40:58.000","41.938902278","-87.741327058","
,  
(41.938902278, -87.741327058)"
"13640098","JH479612","2024-10-20T15:00:00.000","053XX S CENTRAL AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0814","008","23","56","14","1139923","1868861","2024","2024-10-28T15:40:58.000","41.796250174","-87.762430502","
,  
(41.796250174, -87.762430502)"
"13636874","JH475686","2024-10-20T15:00:00.000","078XX S MARQUETTE AVE","031A","ROBBERY","ARMED - HANDGUN","ALLEY","false","false","0421","004","7","43","03","1195688","1853277","2024","2024-10-28T15:40:58.000","41.752288383","-87.558452927","
,  
(41.752288383, -87.558452927)"
"13636767","JH475733","2024-10-20T15:00:00.000","110XX S WENTWORTH AVE","0560","ASSAULT","SIMPLE","CHA HALLWAY / STAIRWELL / ELEVATOR","false","false","0513","005","9","49","08A","1176910","1831549","2024","2024-10-28T15:40:58.000","41.693107356","-87.627917936","
,  
(41.693107356, -87.627917936)"
"13636714","JH475696","2024-10-20T14:57:00.000","103XX S TORRENCE AVE","1330","CRIMINAL TRESPASS","TO LAND","STREET","true","false","0434","004","10","51","26","1195509","1836871","2024","2024-10-28T15:40:58.000","41.707273314","-87.559649263","
,  
(41.707273314, -87.559649263)"
"13637638","JH476782","2024-10-20T14:55:00.000","0000X E CHICAGO AVE","0820","THEFT","$500 AND UNDER","RESTAURANT","false","false","1833","018","2","8","06","1176802","1905744","2024","2024-10-28T15:40:58.000","41.896708121","-87.626078488","
,  
(41.896708121, -87.626078488)"
"13636678","JH475691","2024-10-20T14:55:00.000","034XX N BROADWAY","0460","BATTERY","SIMPLE","CTA BUS","false","false","1925","019","44","6","08B","1171522","1922780","2024","2024-10-28T15:40:58.000","41.943573528","-87.644968619","
,  
(41.943573528, -87.644968619)"
"13636746","JH475728","2024-10-20T14:55:00.000","051XX N LINCOLN AVE","0860","THEFT","RETAIL THEFT","DRUG STORE","false","false","2031","020","40","4","06","1158555","1934254","2024","2024-10-28T15:40:58.000","41.975334679","-87.692313579","
,  
(41.975334679, -87.692313579)"
"13636853","JH475675","2024-10-20T14:55:00.000","087XX S STONY ISLAND AVE","0555","ASSAULT","AGGRAVATED PROTECTED EMPLOYEE - HANDGUN","STREET","false","false","0412","004","8","48","04A","1188320","1847443","2024","2024-10-28T15:40:58.000","41.736458248","-87.585638764","
,  
(41.736458248, -87.585638764)"
"13637941","JH477201","2024-10-20T14:50:00.000","028XX W WASHINGTON BLVD","0460","BATTERY","SIMPLE","SIDEWALK","false","false","1222","012","27","27","08B","1157579","1900559","2024","2024-10-28T15:40:58.000","41.882893144","-87.696822525","
,  
(41.882893144, -87.696822525)"
"13637039","JH475697","2024-10-20T14:48:00.000","053XX N WESTERN AVE","0610","BURGLARY","FORCIBLE ENTRY","GAS STATION","false","false","2011","020","40","4","05","1159383","1935290","2024","2024-10-28T15:40:58.000","41.978160468","-87.689240087","
,  
(41.978160468, -87.689240087)"
"13636959","JH475811","2024-10-20T14:48:00.000","103XX S MUSKEGON AVE","051A","ASSAULT","AGGRAVATED - HANDGUN","APARTMENT","true","false","0431","004","10","51","04A","1196774","1836991","2024","2024-10-28T15:40:58.000","41.707571324","-87.55501295","
,  
(41.707571324, -87.55501295)"
"13636818","JH475754","2024-10-20T14:47:00.000","011XX N MILWAUKEE AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","1213","012","27","24","08B","1165952","1907936","2024","2024-10-28T15:40:58.000","41.902961643","-87.665865852","
,  
(41.902961643, -87.665865852)"
"13638750","JH478110","2024-10-20T14:45:00.000","0000X E CHICAGO AVE","1220","DECEPTIVE PRACTICE","THEFT OF LOST / MISLAID PROPERTY","RESTAURANT","false","false","1833","018","2","8","11","1176802","1905744","2024","2024-10-28T15:40:58.000","41.896708121","-87.626078488","
,  
(41.896708121, -87.626078488)"
"13636772","JH475687","2024-10-20T14:40:00.000","045XX S WESTERN BLVD","0560","ASSAULT","SIMPLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0924","009","12","61","08A","1161289","1874276","2024","2024-10-28T15:40:58.000","41.810693516","-87.683929054","
,  
(41.810693516, -87.683929054)"
"13636884","JH475734","2024-10-20T14:40:00.000","070XX S CARPENTER ST","031A","ROBBERY","ARMED - HANDGUN","ALLEY","false","false","0733","007","16","68","03","1170531","1858092","2024","2024-10-28T15:40:58.000","41.766086124","-87.650501797","
,  
(41.766086124, -87.650501797)"
"13638247","JH476726","2024-10-20T14:40:00.000","0000X E Oak St","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","1833","018","42","8","06","1176321","1907214","2024","2024-10-28T15:40:58.000","41.900752739","-87.627800699","
,  
(41.900752739, -87.627800699)"
"13636739","JH475668","2024-10-20T14:40:00.000","017XX W HOWARD ST","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","false","false","2422","024","49","1","06","1163126","1950347","2024","2024-10-28T15:40:58.000","42.019399237","-87.675049485","
,  
(42.019399237, -87.675049485)"
"13636784","JH475717","2024-10-20T14:38:00.000","075XX S KIMBARK AVE","0496","BATTERY","AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT","APARTMENT","false","true","0411","004","8","43","04B","1186184","1855331","2024","2024-10-28T15:40:58.000","41.758154366","-87.593215676","
,  
(41.758154366, -87.593215676)"
"13636904","JH475842","2024-10-20T14:38:00.000","054XX S ELLIS AVE","2826","OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS","APARTMENT","false","false","0233","002","5","41","26","1183869","1869566","2024","2024-10-28T15:40:58.000","41.797270835","-87.601255693","
,  
(41.797270835, -87.601255693)"
"13638215","JH476403","2024-10-20T14:38:00.000","076XX S CICERO AVE","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","false","false","0833","008","18","65","06","1145727","1853720","2024","2024-10-28T15:40:58.000","41.754592961","-87.741528537","
,  
(41.754592961, -87.741528537)"
"13636858","JH475741","2024-10-20T14:31:00.000","008XX W 87TH ST","0820","THEFT","$500 AND UNDER","SMALL RETAIL STORE","false","false","2222","022","21","71","06","1171975","1847157","2024","2024-10-28T15:40:58.000","41.73604749","-87.645529445","
,  
(41.73604749, -87.645529445)"
"13636756","JH475650","2024-10-20T14:30:00.000","053XX S STATE ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0225","002","3","40","03","1177181","1869668","2024","2024-10-28T15:40:58.000","41.797704412","-87.625778181","
,  
(41.797704412, -87.625778181)"
"13636954","JH475890","2024-10-20T14:30:00.000","019XX E 71ST PL","0430","BATTERY","AGGRAVATED - OTHER DANGEROUS WEAPON","APARTMENT","false","false","0333","003","5","43","04B","1190562","1857968","2024","2024-10-28T15:40:58.000","41.765286035","-87.577086035","
,  
(41.765286035, -87.577086035)"
"13636844","JH475963","2024-10-20T14:30:00.000","107XX S FAIRFIELD AVE","0560","ASSAULT","SIMPLE","RESIDENCE","false","false","2212","022","19","75","08A","1159945","1833355","2024","2024-10-28T15:40:58.000","41.698427821","-87.689981133","
,  
(41.698427821, -87.689981133)"
"13637403","JH476470","2024-10-20T14:30:00.000","066XX S KEATING AVE","0820","THEFT","$500 AND UNDER","STREET","false","false","0833","008","13","64","06","1145855","1860235","2024","2024-10-28T15:40:58.000","41.772468843","-87.740895008","
,  
(41.772468843, -87.740895008)"
"13636691","JH475714","2024-10-20T14:30:00.000","001XX W 112TH ST","0810","THEFT","OVER $500","APARTMENT","false","false","0522","005","9","49","06","1177251","1830685","2024","2024-10-28T15:40:58.000","41.690728743","-87.626695422","
,  
(41.690728743, -87.626695422)"
"13637124","JH475856","2024-10-20T14:30:00.000","034XX W FRANKLIN BLVD","0430","BATTERY","AGGRAVATED - OTHER DANGEROUS WEAPON","STREET","false","false","1123","011","27","23","04B","1153425","1903122","2024","2024-10-28T15:40:58.000","41.890009808","-87.712008113","
,  
(41.890009808, -87.712008113)"
"13638138","JH476976","2024-10-20T14:30:00.000","078XX S AVALON AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0411","004","8","45","07","1185909","1853169","2024","2024-10-28T15:40:58.000","41.752228116","-87.594291575","
,  
(41.752228116, -87.594291575)"
"13639041","JH478330","2024-10-20T14:30:00.000","015XX E 70TH ST","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","false","0332","003","5","43","05","1187858","1858887","2024","2024-10-28T15:40:58.000","41.767872661","-87.586967642","
,  
(41.767872661, -87.586967642)"
"13640933","JH478092","2024-10-20T14:27:00.000","053XX S CARPENTER ST","2820","OTHER OFFENSE","TELEPHONE THREAT","RESIDENCE","false","false","0934","009","16","61","08A","1170223","1869306","2024","2024-10-28T15:40:58.000","41.796865372","-87.651304707","
,  
(41.796865372, -87.651304707)"
"13636972","JH475648","2024-10-20T14:22:00.000","038XX W FLOURNOY ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false","1133","011","24","26","04B","1150808","1896753","2024","2024-10-28T15:40:58.000","41.872584178","-87.72178565","
,  
(41.872584178, -87.72178565)"
"13636763","JH475653","2024-10-20T14:20:00.000","110XX S WENTWORTH AVE","0560","ASSAULT","SIMPLE","APARTMENT","false","false","0513","005","9","49","08A","1176910","1831549","2024","2024-10-28T15:40:58.000","41.693107356","-87.627917936","
,  
(41.693107356, -87.627917936)"
"13637535","JH475633","2024-10-20T14:20:00.000","055XX S STATE ST","031A","ROBBERY","ARMED - HANDGUN","STREET","false","false","0225","002","20","40","03","1177219","1868295","2024","2024-10-28T15:40:58.000","41.793935909","-87.625680278","
,  
(41.793935909, -87.625680278)"
"13636733","JH475731","2024-10-20T14:20:00.000","048XX S MICHIGAN AVE","1345","CRIMINAL DAMAGE","TO CITY OF CHICAGO PROPERTY","LIBRARY","false","false","0224","002","3","38","14","1177972","1873066","2024","2024-10-28T15:40:58.000","41.807010932","-87.622774469","
,  
(41.807010932, -87.622774469)"
"13642769","JH482893","2024-10-20T14:10:00.000","001XX N STATE ST","0820","THEFT","$500 AND UNDER","SIDEWALK","false","false","0111","001","34","32","06","1176352","1900918","2024","2024-10-28T15:40:58.000","41.883475491","-87.627876969","
,  
(41.883475491, -87.627876969)"
"13636688","JH475644","2024-10-20T14:08:00.000","064XX N SHERIDAN RD","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","true","false","2432","024","49","1","06","1167108","1942847","2024","2024-10-28T15:40:58.000","41.998734156","-87.660613118","
,  
(41.998734156, -87.660613118)"
"13636716","JH475665","2024-10-20T14:07:00.000","050XX W ADAMS ST","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","APARTMENT","false","true","1533","015","28","25","26","1142809","1898861","2024","2024-10-28T15:40:58.000","41.878521427","-87.751101417","
,  
(41.878521427, -87.751101417)"
"13636881","JH475663","2024-10-20T14:00:00.000","072XX S WOLCOTT AVE","0530","ASSAULT","AGGRAVATED - OTHER DANGEROUS WEAPON","STREET","false","false","0735","007","17","67","04A","1164940","1856668","2024","2024-10-28T15:40:58.000","41.762298442","-87.671035011","
,  
(41.762298442, -87.671035011)"
"13640580","JH479151","2024-10-20T14:00:00.000","008XX N MILWAUKEE AVE","0810","THEFT","OVER $500","STREET","false","false","1213","012","27","24","06","1168151","1906077","2024","2024-10-28T15:40:58.000","41.897813192","-87.657842309","
,  
(41.897813192, -87.657842309)"
"13636947","JH475688","2024-10-20T14:00:00.000","048XX S KOSTNER AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0815","008","14","57","08B","1147844","1872143","2024","2024-10-28T15:40:58.000","41.805108457","-87.733299137","
,  
(41.805108457, -87.733299137)"
"13637806","JH475642","2024-10-20T14:00:00.000","030XX S PITNEY CT","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0913","009","11","60","14","1167071","1884458","2024","2024-10-28T15:40:58.000","41.83851213","-87.6624296","
,  
(41.83851213, -87.6624296)"
"13637819","JH476786","2024-10-20T14:00:00.000","046XX S DREXEL BLVD","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","VEHICLE NON-COMMERCIAL","false","false","0222","002","4","39","07","1183102","1874415","2024","2024-10-28T15:40:58.000","41.810594767","-87.603917444","
,  
(41.810594767, -87.603917444)"
"13636916","JH475800","2024-10-20T13:59:00.000","084XX S HERMITAGE AVE","051A","ASSAULT","AGGRAVATED - HANDGUN","RESIDENCE","true","true","0614","006","18","71","04A","1166148","1848715","2024","2024-10-28T15:40:58.000","41.740448678","-87.666833317","
,  
(41.740448678, -87.666833317)"
"13637088","JH475705","2024-10-20T13:57:00.000","058XX W SUPERIOR ST","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","true","1511","015","29","25","14","1137444","1904410","2024","2024-10-28T15:40:58.000","41.89384679","-87.77066728","
,  
(41.89384679, -87.77066728)"
"13636690","JH475660","2024-10-20T13:55:00.000","044XX N BROADWAY","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","true","false","1913","019","46","3","06","1168469","1929861","2024","2024-10-28T15:40:58.000","41.963070794","-87.655984213","
,  
(41.963070794, -87.655984213)"
